0	398
0	402
1	399
1	419
2	397
2	405
2	419
3	408
3	411
4	411
5	400
5	404
5	414
6	405
6	412
6	413
6	419
7	398
8	399
8	414
9	414
10	411
10	422
10	423
11	425
12	419
13	398
13	406
13	415
14	399
14	400
14	422
14	425
15	400
16	403
17	405
17	411
18	424
19	404
19	420
20	416
21	411
22	409
22	419
23	400
23	419
23	425
24	398
24	403
25	406
25	411
26	411
26	426
27	410
28	398
28	406
29	399
30	398
30	399
30	400
31	405
32	397
33	422
34	402
34	405
35	425
36	397
36	401
37	419
38	411
39	408
40	401
41	404
41	406
42	404
43	422
44	405
45	406
45	415
46	401
46	406
47	407
48	416
49	417
50	399
50	401
50	404
50	423
51	411
51	415
52	411
53	409
54	415
55	404
56	416
57	422
58	397
58	399
58	402
58	415
58	421
59	422
60	400
61	405
61	412
62	419
62	424
62	426
63	416
64	409
65	398
66	419
67	406
67	416
67	420
67	426
68	405
68	406
68	411
69	420
70	408
70	421
71	421
72	414
73	420
74	418
74	419
74	425
74	426
75	403
76	412
77	397
77	404
77	406
78	415
79	400
79	418
80	423
81	397
82	405
82	422
83	402
83	414
83	420
84	407
85	403
86	398
87	421
88	423
89	405
90	398
90	406
91	400
92	397
92	420
93	421
94	401
94	426
95	411
95	415
96	400
97	398
98	411
99	397
100	398
101	419
102	401
102	426
103	410
103	414
104	426
105	405
106	405
106	420
107	409
107	410
108	398
108	414
109	397
109	411
109	418
110	426
111	398
112	421
113	397
113	411
114	397
115	407
116	401
117	401
117	423
118	399
119	409
120	399
120	416
120	418
121	412
122	409
123	398
123	406
123	414
123	416
123	419
124	403
125	416
126	400
127	401
127	418
128	402
129	400
130	403
130	424
131	398
131	422
132	419
133	398
133	408
133	422
134	407
135	412
135	415
136	415
137	401
137	415
138	415
139	398
139	401
139	415
140	403
140	413
141	398
141	411
142	402
143	404
143	411
143	412
144	415
145	401
145	408
146	419
147	426
148	418
149	420
150	418
151	399
151	400
151	408
151	417
151	423
152	423
153	405
153	406
153	411
153	418
153	421
154	397
154	418
154	421
155	411
155	423
156	400
157	418
158	398
158	411
158	412
158	418
159	424
160	418
160	420
161	400
161	411
162	421
163	408
164	400
165	420
166	424
167	426
168	405
168	421
169	421
170	397
171	419
172	410
173	420
174	398
174	415
174	418
174	420
175	398
175	412
175	417
176	417
177	416
177	418
177	420
178	406
179	408
180	411
181	420
182	397
182	403
183	409
183	412
183	418
183	423
184	399
185	398
185	420
186	417
187	402
188	398
189	398
189	401
190	403
190	413
191	397
191	414
192	401
193	412
193	415
193	417
194	426
195	403
196	407
196	411
196	412
196	414
196	426
197	399
198	424
199	418
200	400
200	416
201	421
201	424
202	406
202	421
203	415
204	406
205	411
205	418
206	398
206	420
207	418
208	418
209	418
210	421
211	406
212	409
213	398
213	401
213	426
214	420
215	418
216	397
216	405
216	418
217	399
217	400
217	401
218	410
218	420
219	398
220	412
220	421
221	398
222	412
223	418
224	399
225	401
226	412
227	418
228	398
228	411
229	400
230	415
230	418
231	424
232	405
233	425
234	410
235	413
236	402
237	418
238	410
238	418
238	425
239	406
239	408
240	411
240	418
241	398
241	401
241	417
241	418
242	398
242	401
243	397
243	417
243	421
244	423
245	417
246	414
247	418
248	404
249	424
250	399
250	408
250	411
250	419
250	422
251	398
252	415
253	405
254	418
255	400
255	406
255	420
256	421
256	423
257	397
257	401
257	424
258	401
258	406
259	415
260	398
261	419
262	422
263	415
263	416
264	401
265	401
265	426
266	411
267	419
268	412
268	417
268	419
269	418
270	403
270	412
270	415
270	421
271	406
272	401
272	409
273	398
273	424
274	406
274	420
275	399
276	399
276	406
277	422
278	418
278	419
279	413
280	417
281	426
282	424
283	404
283	406
284	424
285	414
286	411
287	412
288	417
289	418
290	418
290	420
290	425
291	398
292	399
293	403
293	411
293	415
294	420
295	406
296	410
297	415
298	399
298	419
298	420
299	405
300	400
300	419
301	424
302	401
302	405
303	418
304	406
305	403
306	405
307	407
308	409
309	412
309	420
310	401
311	400
312	410
313	411
314	403
315	408
316	413
317	405
317	416
317	418
318	423
319	400
319	401
319	415
320	406
321	407
322	426
323	398
323	420
324	407
325	409
326	422
327	398
328	419
329	415
329	421
330	425
331	401
331	418
332	410
333	401
333	424
334	410
335	411
335	420
336	417
336	418
337	397
338	402
338	411
338	415
339	411
340	399
341	416
342	406
342	409
342	423
343	409
343	411
343	420
343	424
344	426
345	410
346	398
346	421
346	425
347	401
347	425
348	414
349	401
350	403
351	414
352	402
352	419
352	420
353	399
354	407
354	409
355	419
356	409
356	421
356	424
356	425
357	411
358	412
359	401
359	411
360	401
361	417
362	403
362	409
363	419
364	414
365	421
366	401
367	412
368	400
369	419
370	399
371	398
371	404
372	401
372	408
372	411
373	401
373	405
374	405
375	401
376	411
377	408
378	420
379	401
380	401
380	403
381	402
382	423
383	399
383	402
383	406
383	407
383	419
384	425
385	406
386	413
387	402
388	414
388	420
389	398
389	422
390	401
391	401
391	402
391	407
391	417
391	424
392	421
393	405
394	403
394	413
394	419
395	422
396	420
