0	9801141
1	0104066
2	0110191
3	9906064
4	9911055
5	0108115
6	9705084
7	9302037
8	9609076
9	9301052
10	9512107
11	0206146
12	0112055
13	0207267
14	9805086
15	9210109
16	9510017
17	0010175
18	9606141
19	9610139
20	9911015
21	9503082
22	9302126
23	9802116
24	0002072
25	9612164
26	0006068
27	9812206
28	0105108
29	9609101
30	9811162
31	9608026
32	0107250
33	9910158
34	9909130
35	9907209
36	0005253
37	9910247
38	9307049
39	9710009
40	9806081
41	0004014
42	9610204
43	9709091
44	9701149
45	0005266
46	0007022
47	9812136
48	9805144
49	9811247
50	0204198
51	9403186
52	9706024
53	0105111
54	9909140
55	0208126
56	9608008
57	0003118
58	9908090
59	0202060
60	9806122
61	0001167
62	9903048
63	0204242
64	9204099
65	9403175
66	9605169
67	0003237
68	9803002
69	9706074
70	0004194
71	0111264
72	0109174
73	9712010
74	0203274
75	9606016
76	0205174
77	9903190
78	9711052
79	9606056
80	0108170
81	0011118
82	0005159
83	9707176
84	0105082
85	9908150
86	9810171
87	9411054
88	9905196
89	0002229
90	9605221
91	9202057
92	9605090
93	9702142
94	9912033
95	9805146
96	0109068
97	9706107
98	0106143
99	9912055
100	0209044
101	9606177
102	0003139
103	9603127
104	9902088
105	9706217
106	0008001
107	9804177
108	9505100
109	9411057
110	0010063
111	9609052
112	0110137
113	9606063
114	9903077
115	0101113
116	0104005
117	0206049
118	9905165
119	9408040
120	0002161
121	0108174
122	0112141
123	9802183
124	9505054
125	0204160
126	9812013
127	9712223
128	0010076
129	9505018
130	9611072
131	0202178
132	0101134
133	0208102
134	9907066
135	9603195
136	0111207
137	9310194
138	9603060
139	0110260
140	0107214
141	9705212
142	0009122
143	9602051
144	9607108
145	9802173
146	9602174
147	0012172
148	9312206
149	9710153
150	9801195
151	9405109
152	9310153
153	0002193
154	9605003
155	9211072
156	9606181
157	9507074
158	9707202
159	9410029
160	9510083
161	9402107
162	9903202
163	9611053
164	9503157
165	0005199
166	9505091
167	9808042
168	9811169
169	9901042
170	9907165
171	9211126
172	9701060
173	9710048
174	9506174
175	9403109
176	0108110
177	9704167
178	0008063
179	0001202
180	9710072
181	9809079
182	9803216
183	9912180
184	9603169
185	0102182
186	9701162
187	0001024
188	9202039
189	9802068
190	9811161
191	9608096
192	9211097
193	9411004
194	0105259
195	9202036
196	9903113
197	0004049
198	9604094
199	9712042
200	9901089
201	9906225
202	9609017
203	9904217
204	9406175
205	9703189
206	0202074
207	9604025
208	9606001
209	9612205
210	9308122
211	9707257
212	9907191
213	0003188
214	0006050
215	9603053
216	9912130
217	9805140
218	9405194
219	9810022
220	9705046
221	9703084
222	9911239
223	9402147
224	9812055
225	9512204
226	0107222
227	9903112
228	9503226
229	9902121
230	9602115
231	0111255
232	9810147
233	9303038
234	9303047
235	9803163
236	9803265
237	9806099
238	9802185
239	9912067
240	9209044
241	9402097
242	9502132
243	9411234
244	0202080
245	9712241
246	0105107
247	9607003
248	0002230
249	0110105
250	9911100
251	9912092
252	0111161
253	0101219
254	9309134
255	9608169
256	0102039
257	9309140
258	0001076
259	9511048
260	9708078
261	9709160
262	9611182
263	9701054
264	9703182
265	9710231
266	0001098
267	9507050
268	0112043
269	0003176
270	9709113
271	9710198
272	9705173
273	9612179
274	9611012
275	9709202
276	9509017
277	9705067
278	0107083
279	9704205
280	9705076
281	0001028
282	9606142
283	0202156
284	0107208
285	9611190
286	0103182
287	9712012
288	9704110
289	9706210
290	9507064
291	9702093
292	9707261
293	9510098
294	9602060
295	9411210
296	9701169
297	0110262
298	9702018
299	0104178
300	9707119
301	9705117
302	9707228
303	9706200
304	9507011
305	9712195
306	9204057
307	9611184
308	9612200
309	9509066
310	9701092
311	9702123
312	9709206
313	9612153
314	9607201
315	9606196
316	9911150
317	0105145
318	9611130
319	9701152
320	9610119
321	9709114
322	9509151
323	9712062
324	9707047
325	9512175
326	0103247
327	9708034
328	9611214
329	9708090
330	0102033
331	9409098
332	9611205
333	9709222
334	9507153
335	9606070
336	9512043
337	0110057
338	9709123
339	9912077
340	0103081
341	0201181
342	0103101
343	9601091
344	9411100
345	9710102
346	9510207
347	9609082
348	9512140
349	9709107
350	9711002
351	9509160
352	0102006
353	9410212
354	9512211
355	9709211
356	9510218
357	9709099
358	9410237
359	9709038
360	9709209
361	9610062
362	9710215
363	9607144
364	9706168
365	9512016
366	9511204
367	9601164
368	0002078
369	9709171
370	0104231
371	0103112
372	9508141
373	0012182
374	9512166
375	9509148
376	9706039
377	9705078
378	9508107
379	9509145
380	9609176
381	9508154
382	9510079
383	9703198
384	9706211
385	9707249
386	0102084
387	9611199
388	0103086
389	0005279
390	9508089
391	9612192
392	9606192
393	9403067
394	9609217
395	0001077
396	9509095
