187	88
187	134
281	305
281	47
258	205
395	291
266	16
61	114
179	167
179	219
179	251
24	4
368	281
368	47
368	94
120	24
120	3
153	189
89	358
248	229
248	3
57	9
57	3
269	114
213	167
213	251
67	3
41	16
41	3
41	20
41	4
197	151
197	218
197	156
197	44
197	339
82	149
82	150
165	189
36	189
45	126
45	99
389	213
389	167
389	219
389	251
214	109
26	3
46	3
46	35
106	309
106	83
142	3
110	3
110	4
17	61
81	3
147	102
373	105
373	118
373	88
373	3
373	35
115	187
253	82
253	16
253	302
253	39
352	108
330	105
330	118
256	91
256	87
386	16
185	165
185	189
185	232
340	3
388	128
388	352
388	257
388	109
388	294
342	187
342	88
371	350
286	386
286	44
286	3
326	62
116	301
1	111
299	187
370	56
84	61
84	17
246	91
28	3
53	9
53	43
317	172
317	211
194	179
194	167
194	251
98	3
98	35
278	173
278	3
284	172
140	349
140	316
226	178
226	196
226	239
32	17
176	164
176	183
5	77
121	0
96	116
96	3
72	106
72	62
72	3
337	84
337	306
249	220
249	236
112	26
2	61
2	36
2	17
139	53
139	9
297	7
252	328
136	14
136	3
231	3
71	116
71	3
268	258
268	70
268	191
268	205
268	43
268	39
12	64
122	256
122	337
122	15
341	70
341	268
341	205
59	142
59	3
206	159
206	16
244	256
244	91
244	15
244	87
283	68
131	350
131	86
74	3
125	5
50	132
50	80
50	62
50	77
63	3
76	39
117	57
117	139
11	110
11	3
11	4
13	102
13	147
133	57
55	253
100	102
100	147
100	226
100	13
100	107
15	91
22	64
22	7
137	64
161	257
65	161
51	64
51	22
151	218
218	148
218	151
119	22
331	161
358	22
344	331
295	155
295	257
295	152
295	161
295	223
295	331
243	210
164	234
166	193
166	164
108	109
304	109
304	108
267	243
267	124
290	124
157	175
334	210
334	243
334	267
372	192
381	124
381	267
276	353
276	129
309	109
309	108
396	233
396	228
379	381
375	358
375	381
322	234
351	267
16	267
382	210
382	109
382	390
382	375
382	351
346	109
356	210
356	257
259	109
366	16
348	309
374	331
325	193
225	188
225	210
354	242
343	358
367	375
367	16
143	16
294	257
230	240
230	157
230	160
146	109
146	108
146	390
146	336
146	294
138	16
138	143
103	16
184	295
135	143
135	138
207	151
198	193
198	164
154	254
154	157
154	160
92	192
92	223
92	146
66	16
208	230
208	215
75	16
75	143
75	138
75	135
79	215
79	208
113	146
335	309
18	91
282	322
101	16
156	151
156	218
392	192
315	16
315	138
247	295
363	90
314	381
314	16
56	151
56	218
31	314
191	16
255	161
202	155
202	267
202	322
111	143
111	135
8	111
347	267
380	267
380	381
380	347
394	16
394	314
320	210
320	243
42	146
42	92
274	29
163	210
163	223
130	16
130	103
318	363
262	336
262	314
307	210
307	257
307	267
307	276
307	365
307	294
307	191
307	202
285	109
285	108
285	267
285	309
285	16
285	382
285	346
285	348
285	146
285	92
285	29
285	42
387	233
387	228
387	396
332	103
332	202
328	16
328	143
328	103
328	135
328	315
313	16
313	314
25	16
273	204
273	202
391	267
391	380
391	307
308	210
209	240
263	336
263	314
172	215
172	208
172	79
310	293
310	314
44	38
44	16
44	314
319	16
296	16
296	103
298	358
298	16
298	343
298	361
291	16
291	314
291	380
311	25
93	22
93	143
93	135
221	204
221	314
264	381
264	366
264	314
264	347
264	380
264	186
205	161
205	295
205	242
205	174
383	267
383	293
383	332
288	21
288	16
288	138
288	135
288	8
177	295
279	223
220	103
277	310
280	108
377	38
377	16
377	143
377	135
377	191
377	8
377	288
6	16
6	103
272	366
272	314
272	186
52	16
69	309
97	208
364	381
364	220
364	301
303	215
303	208
289	358
289	228
289	390
289	378
289	396
289	343
289	314
384	257
384	16
384	314
105	192
324	257
324	267
324	19
324	307
324	272
300	16
300	285
300	44
158	240
158	393
158	215
158	103
158	208
158	314
158	209
158	97
302	16
302	364
385	309
385	90
292	16
292	103
292	220
260	16
260	103
260	220
329	143
329	135
329	191
329	111
359	16
359	103
359	302
43	16
357	143
357	103
349	103
349	191
349	300
270	351
270	143
270	144
270	319
270	141
321	9
321	143
338	16
338	25
338	302
338	359
338	357
261	16
261	138
261	111
261	8
261	328
261	6
261	43
369	16
369	103
369	6
275	44
312	143
312	138
312	144
312	111
312	8
312	261
360	309
360	186
360	324
355	109
355	309
355	357
333	308
333	186
333	324
39	357
180	195
345	16
345	191
345	332
345	260
149	157
149	154
271	155
271	257
271	276
271	16
271	382
271	191
271	202
362	16
362	103
362	296
362	220
265	381
265	103
265	314
265	191
265	220
265	301
265	376
265	302
265	327
265	349
265	39
350	344
78	10
78	103
73	309
287	301
287	39
199	257
199	336
323	295
323	322
305	381
305	314
305	220
127	39
245	295
245	322
245	202
0	314
150	254
150	157
150	160
150	149
189	322
189	202
189	265
145	9
145	143
145	43
145	39
145	265
123	23
238	109
238	323
68	350
68	23
235	394
182	235
236	220
236	245
217	16
48	309
48	73
95	64
95	51
95	16
95	138
95	135
40	16
40	376
40	265
237	215
237	208
237	97
237	158
60	64
60	138
181	242
181	174
181	205
219	167
232	189
86	350
190	177
30	64
30	137
30	60
168	160
168	230
168	154
168	150
49	18
126	64
224	309
224	184
224	238
47	305
27	64
169	16
169	202
200	171
200	164
200	189
229	64
114	160
114	230
114	189
227	157
227	160
227	149
227	150
227	167
227	168
196	345
196	236
77	229
162	157
162	160
162	149
162	168
162	227
203	44
118	105
201	230
134	88
170	323
170	238
170	224
212	195
212	107
35	3
58	88
58	134
85	64
85	27
34	3
54	16
54	101
33	126
37	126
37	33
20	3
20	34
4	3
4	34
250	126
316	64
222	233
222	241
222	149
94	47
99	104
239	196
339	339
251	167
251	219
216	237
183	109
183	108
183	285
